,Time Step,Episode,Step in Episode,Shield Loss
4510,902200,7523,14,-17.89854621887207
4511,902400,7526,16,-18.013731002807617
4512,902600,7528,88,-15.861475944519043
4513,902800,7530,22,-17.00461769104004
4514,903000,7533,78,-12.91423511505127
4515,903200,7535,43,-11.078896522521973
4516,903400,7536,43,-9.073488235473633
4517,903600,7538,48,-5.700266361236572
4518,903800,7541,40,-9.481520652770996
4519,904000,7542,137,-8.980548858642578
4520,904200,7545,59,-9.000014305114746
4521,904400,7546,69,-8.440329551696777
4522,904600,7548,78,-11.015427589416504
4523,904800,7550,25,-9.026880264282227
4524,905000,7552,132,-9.829427719116211
4525,905200,7553,132,-7.91013765335083
4526,905400,7555,49,-13.34546947479248
4527,905600,7556,138,-10.312016487121582
4528,905800,7559,64,-13.370532989501953
4529,906000,7562,58,-12.117269515991211
4530,906200,7564,76,-15.34929370880127
4531,906400,7567,51,-12.80215835571289
4532,906600,7572,45,-11.741552352905273
4533,906800,7574,73,-10.932458877563477
4534,907000,7576,53,-11.164727210998535
4535,907200,7578,11,-12.932693481445312
4536,907400,7579,40,-13.375967979431152
4537,907600,7581,47,-17.395137786865234
4538,907800,7582,47,-15.977357864379883
4539,908000,7585,40,-19.625965118408203
4540,908200,7588,11,-19.338077545166016
4541,908400,7591,82,-17.083393096923828
4542,908600,7593,27,-17.14370346069336
4543,908800,7594,27,-15.343195915222168
4544,909000,7595,78,-22.117789268493652
4545,909200,7600,40,-20.392653783162434
4546,909400,7602,135,-14.332610130310059
4547,909600,7604,70,-12.740494728088379
4548,909800,7605,130,-11.56013011932373
4549,910000,7607,66,-11.000245094299316
4550,910200,7609,51,-10.136207580566406
4551,910400,7612,32,-11.920845031738281
4552,910600,7614,112,-9.175312042236328
4553,910800,7616,15,-9.980565071105957
4554,911000,7617,112,-9.473030090332031
4555,911200,7621,15,-9.01917839050293
4556,911400,7622,22,-10.462470054626465
4557,911600,7623,22,-10.16296672821045
4558,911800,7624,61,-11.528254508972168
4559,912000,7626,80,-11.535051345825195
4560,912200,7627,80,-11.090314865112305
4561,912400,7631,24,-14.089851379394531
4562,912600,7633,31,-17.4034366607666
4563,912800,7634,148,-12.32219123840332
4564,913000,7636,24,-18.93363380432129
4565,913200,7638,5,-18.195703506469727
4566,913400,7640,58,-13.210561752319336
4567,913600,7641,191,-15.203804969787598
4568,913800,7643,10,-12.739444732666016
4569,914000,7645,5,-8.559837341308594
4570,914200,7646,77,-9.357688903808594
4571,914400,7648,53,-11.802675247192383
4572,914600,7649,53,-8.79033374786377
4573,914800,7651,103,-10.489588737487793
4574,915000,7654,59,-10.974480628967285
4575,915200,7655,59,2.2562925815582275
4576,915400,7657,72,-1.7206400632858276
4577,915600,7658,78,0.2932784855365753
4578,915800,7661,3,-0.2750759720802307
4579,916000,7663,164,-1.4289450645446777
4580,916200,7666,5,-8.290977478027344
4581,916400,7667,138,-5.7069315910339355
4582,916600,7669,8,-10.798514366149902
4583,916800,7670,106,-10.396212577819824
4584,917000,7672,43,-16.87937355041504
4585,917200,7675,92,-16.5570068359375
4586,917400,7676,113,-16.121490478515625
4587,917600,7678,23,-16.167984008789062
4588,917800,7679,117,-10.343127250671387
4589,918000,7681,47,-10.398039817810059
4590,918200,7682,47,-4.478750228881836
4591,918400,7684,51,-10.953904151916504
4592,918600,7686,65,-9.306500434875488
4593,918800,7688,117,-17.00086784362793
4594,919000,7690,93,-16.606529235839844
4595,919200,7691,163,-15.615509986877441
4596,919400,7693,127,-13.776564598083496
4597,919600,7695,71,-9.142287254333496
4598,919800,7698,72,-9.140497207641602
4599,920000,7702,17,-9.907346725463867
4600,920200,7704,20,-12.819046020507812
4601,920400,7705,20,-11.304557800292969
4602,920600,7706,20,-14.436470985412598
4603,920800,7708,11,-15.936271667480469
4604,921000,7709,170,-14.023947715759277
4605,921200,7711,1,-7.593379974365234
4606,921400,7712,1,2.2556262016296387
4607,921600,7713,1,10.267955780029297
4608,921800,7714,69,6.160835266113281
4609,922000,7716,34,6.982713222503662
4610,922200,7717,175,2.3549554347991943
4611,922400,7719,32,1.830561637878418
4612,922600,7721,31,-4.52125358581543
4613,922800,7724,31,-7.329196453094482
4614,923000,7727,49,-9.923749923706055
4615,923200,7728,159,-8.892411231994629
4616,923400,7730,94,-14.959607124328613
4617,923600,7733,7,-16.593076705932617
4618,923800,7734,7,-15.380928039550781
4619,924000,7735,153,-10.363508224487305
4620,924200,7738,41,-7.968461990356445
4621,924400,7740,81,-9.487045288085938
4622,924600,7742,40,-9.801876068115234
4623,924800,7743,43,-11.543081283569336
4624,925000,7745,46,-9.698933601379395
4625,925200,7747,26,-16.055261611938477
4626,925400,7749,53,-14.969185829162598
4627,925600,7752,71,-10.339962005615234
4628,925800,7755,2,-19.597042083740234
4629,926000,7756,103,-18.021270751953125
4630,926200,7759,76,-15.247249603271484
4631,926400,7761,20,-17.899066925048828
4632,926600,7764,26,-14.833158493041992
4633,926800,7765,150,-10.508360862731934
4634,927000,7767,118,-9.665708541870117
4635,927200,7768,167,-11.55496597290039
4636,927400,7770,139,-10.987972259521484
4637,927600,7773,43,-10.326904296875
4638,927800,7775,29,-13.207630157470703
4639,928000,7776,29,2.1281323432922363
4640,928200,7777,72,-0.027967244386672974
4641,928400,7779,33,-0.5825005769729614
4642,928600,7781,19,-0.1978956162929535
4643,928800,7782,19,0.20283323526382446
4644,929000,7785,94,-8.780929565429688
4645,929200,7786,94,11.836658477783203
4646,929400,7788,113,7.34225606918335
4647,929600,7791,38,1.9085609912872314
4648,929800,7792,38,1.5979444980621338
4649,930000,7795,11,4.796113014221191
4650,930200,7796,47,-10.044319152832031
4651,930400,7799,32,-10.951746940612793
4652,930600,7800,168,-6.120151519775391
4653,930800,7803,17,-9.765654563903809
4654,931000,7804,17,-10.219528198242188
4655,931200,7805,17,-9.032893180847168
4656,931400,7806,17,-7.390249729156494
4657,931600,7807,64,-6.5072021484375
4658,931800,7810,91,-14.337129592895508
4659,932000,7813,31,-11.965493202209473
4660,932200,7818,1,-11.564005851745605
4661,932400,7821,19,-12.748175621032715
4662,932600,7822,47,-11.662474632263184
4663,932800,7823,47,-8.218935012817383
4664,933000,7824,191,-7.069196701049805
4665,933200,7826,151,-3.780726909637451
4666,933400,7829,32,-5.808104991912842
4667,933600,7830,32,-4.998298645019531
4668,933800,7833,40,-10.883481979370117
4669,934000,7837,9,-13.228732109069824
4670,934200,7838,161,-12.146463394165039
4671,934400,7841,55,-10.085232734680176
4672,934600,7842,55,-9.547895431518555
4673,934800,7845,19,-5.084024429321289
4674,935000,7847,39,-4.515627861022949
4675,935200,7849,140,-2.678189516067505
4676,935400,7852,68,-9.399559020996094
4677,935600,7854,34,-10.74890422821045
4678,935800,7855,34,-11.702794075012207
4679,936000,7858,62,-13.924600601196289
4680,936200,7859,147,-13.261503219604492
4681,936400,7860,174,-9.196499824523926
4682,936600,7862,120,-3.6329922676086426
4683,936800,7864,120,-13.206817626953125
4684,937000,7867,21,-15.63981819152832
4685,937200,7869,102,-13.538581848144531
4686,937400,7871,76,-14.815469741821289
4687,937600,7873,95,-13.94958209991455
4688,937800,7876,65,-9.230822563171387
4689,938000,7879,14,-12.946630477905273
4690,938200,7880,165,-10.292203903198242
4691,938400,7882,123,-9.939577102661133
4692,938600,7884,8,-14.849893569946289
4693,938800,7885,163,-14.411935806274414
4694,939000,7886,163,-12.77102279663086
4695,939200,7887,163,-10.865445137023926
4696,939400,7890,31,-12.274210929870605
4697,939600,7891,66,-11.790212631225586
4698,939800,7893,33,-11.098520278930664
4699,940000,7894,33,-8.068757057189941
4700,940200,7898,5,-12.926994323730469
4701,940400,7900,111,-11.836033821105957
4702,940600,7902,49,-10.442469596862793
4703,940800,7903,165,-8.467655181884766
4704,941000,7907,86,-10.288583755493164
4705,941200,7908,109,-11.928433418273926
4706,941400,7910,103,-12.791791915893555
4707,941600,7912,82,-15.76702880859375
4708,941800,7915,49,-16.160812377929688
4709,942000,7919,2,-20.740671157836914
4710,942200,7920,67,-15.808036804199219
4711,942400,7921,75,-12.323331832885742
4712,942600,7924,47,-13.116768836975098
4713,942800,7927,45,-16.078079223632812
4714,943000,7928,45,-9.904091835021973
4715,943200,7929,45,-8.960027694702148
4716,943400,7930,190,-13.767242431640625
4717,943600,7932,64,-9.617314338684082
4718,943800,7933,68,2.9550490379333496
4719,944000,7935,90,-11.928071022033691
4720,944200,7936,90,-10.931520462036133
4721,944400,7941,32,-11.31999397277832
4722,944600,7942,170,-13.078251838684082
4723,944800,7944,39,-15.345182418823242
4724,945000,7946,91,-13.303006172180176
4725,945200,7947,106,-12.264805793762207
4726,945400,7949,116,-9.13763427734375
4727,945600,7951,54,-7.349490165710449
4728,945800,7955,8,-6.729700088500977
4729,946000,7957,28,-8.745722770690918
4730,946200,7959,39,-11.331974983215332
4731,946400,7960,179,-12.762386322021484
4732,946600,7963,25,-13.911096572875977
4733,946800,7964,25,-14.558837890625
4734,947000,7967,69,-13.919500350952148
4735,947200,7968,150,-11.798877716064453
4736,947400,7969,150,-10.387056350708008
4737,947600,7971,57,-8.870268821716309
4738,947800,7972,110,-10.70883560180664
4739,948000,7973,182,-5.478426933288574
4740,948200,7975,151,-6.202034950256348
4741,948400,7976,190,-5.37032413482666
4742,948600,7980,8,-8.511582374572754
4743,948800,7981,109,-9.077476501464844
4744,949000,7983,20,-10.907556533813477
4745,949200,7986,36,-12.363319396972656
4746,949400,7988,7,-13.83702564239502
4747,949600,7989,7,-12.331878662109375
4748,949800,7990,113,-12.342591285705566
4749,950000,7993,12,-12.803483009338379
4750,950200,7994,12,-8.989773750305176
4751,950400,7996,93,-11.584188461303711
4752,950600,7997,134,-10.288839340209961
4753,950800,8001,22,-11.205432891845703
4754,951000,8003,2,-12.650640487670898
4755,951200,8007,2,-12.102068901062012
4756,951400,8009,80,-11.425036430358887
4757,951600,8011,119,-11.535079002380371
4758,951800,8014,20,-12.818917274475098
4759,952000,8015,74,-13.072525978088379
4760,952200,8016,100,-17.268829345703125
4761,952400,8019,38,-15.258126258850098
4762,952600,8021,9,-12.530040740966797
4763,952800,8022,158,-9.469803810119629
4764,953000,8024,134,-6.044790267944336
4765,953200,8026,88,-4.620493412017822
4766,953400,8028,67,-12.370777130126953
4767,953600,8029,115,-14.456588745117188
4768,953800,8031,43,-20.107633590698242
4769,954000,8034,6,-18.702898025512695
4770,954200,8035,61,-14.61304759979248
4771,954400,8037,27,-9.494104385375977
4772,954600,8038,27,-10.108728408813477
4773,954800,8039,181,-8.598018646240234
4774,955000,8041,30,-11.503755569458008
4775,955200,8042,30,-19.060327529907227
4776,955400,8043,30,-9.438203811645508
4777,955600,8046,12,-12.856221199035645
4778,955800,8047,12,-10.331563949584961
4779,956000,8048,132,-11.722517013549805
4780,956200,8051,27,-13.20189094543457
4781,956400,8053,23,-13.441972732543945
4782,956600,8055,129,-13.597591400146484
4783,956800,8056,129,-11.666227340698242
4784,957000,8058,75,-9.894436836242676
4785,957200,8060,109,-11.744016647338867
4786,957400,8062,89,-14.33635139465332
4787,957600,8063,100,-13.510736465454102
4788,957800,8064,166,-15.118839263916016
4789,958000,8066,154,-16.48621368408203
4790,958200,8068,64,-16.483095169067383
4791,958400,8069,83,-16.339740753173828
4792,958600,8071,17,-18.166881561279297
4793,958800,8072,42,-13.397379875183105
4794,959000,8074,96,-16.65450668334961
4795,959200,8075,104,-16.054149627685547
4796,959400,8077,53,-15.57119369506836
4797,959600,8080,14,-17.223337173461914
4798,959800,8081,59,-15.512916564941406
4799,960000,8083,3,-14.987710952758789
4800,960200,8087,3,-14.41463851928711
4801,960400,8091,2,-12.725728034973145
4802,960600,8092,2,-11.38035774230957
4803,960800,8094,20,-14.207932472229004
4804,961000,8095,75,-14.39240550994873
4805,961200,8097,23,-15.33757209777832
4806,961400,8098,133,-15.64066219329834
4807,961600,8099,133,-13.680624008178711
4808,961800,8102,28,-9.317665100097656
4809,962000,8104,67,-7.927011489868164
4810,962200,8105,67,-7.035937309265137
4811,962400,8106,67,-6.2379961013793945
4812,962600,8108,10,-7.26008415222168
4813,962800,8111,16,-6.797806739807129
4814,963000,8112,16,-5.248761177062988
4815,963200,8113,157,-6.172673225402832
4816,963400,8115,2,-5.898210048675537
4817,963600,8116,2,-6.243734359741211
4818,963800,8120,6,-7.73563289642334
4819,964000,8121,115,-7.59010648727417
4820,964200,8124,37,-6.832303047180176
4821,964400,8126,27,-8.542104721069336
4822,964600,8127,52,-8.21247673034668
4823,964800,8129,22,-10.679300308227539
4824,965000,8131,26,-10.830172538757324
4825,965200,8132,26,-10.769901275634766
4826,965400,8134,43,-10.690889358520508
4827,965600,8135,115,-11.578627586364746
4828,965800,8137,8,-9.614184379577637
4829,966000,8139,20,-6.499893665313721
4830,966200,8140,20,-5.7307448387146
4831,966400,8143,63,-5.548757553100586
4832,966600,8147,37,-6.222503662109375
4833,966800,8148,37,5.704042911529541
4834,967000,8150,41,0.19412299990653992
4835,967200,8151,41,-0.6459585428237915
4836,967400,8154,39,-4.553813457489014
4837,967600,8157,25,-7.605119705200195
4838,967800,8159,102,-12.427762985229492
4839,968000,8161,32,-15.108062744140625
4840,968200,8164,20,-14.007280349731445
4841,968400,8165,121,-12.01044750213623
4842,968600,8167,73,-11.25393009185791
4843,968800,8168,122,-10.853333473205566
4844,969000,8170,72,-11.213282585144043
4845,969200,8172,6,-15.062051773071289
4846,969400,8174,77,-15.090259552001953
4847,969600,8176,87,-10.118827819824219
4848,969800,8178,6,-16.330963134765625
4849,970000,8179,125,-18.62637710571289
4850,970200,8181,35,-18.985294342041016
4851,970400,8183,16,-17.1212215423584
4852,970600,8184,16,-17.468769073486328
4853,970800,8186,65,-16.031997680664062
4854,971000,8189,3,-14.87812328338623
4855,971200,8190,93,-14.87392520904541
4856,971400,8193,38,-17.255197525024414
4857,971600,8195,71,-17.44905662536621
4858,971800,8197,51,-19.082359313964844
4859,972000,8200,70,-11.281765937805176
4860,972200,8204,55,-17.391416549682617
4861,972400,8206,37,-16.173200607299805
4862,972600,8209,31,-15.1571044921875
4863,972800,8211,8,-17.067262649536133
4864,973000,8212,8,-14.477176666259766
4865,973200,8214,46,-15.823532104492188
4866,973400,8215,46,-15.225341796875
4867,973600,8217,62,-18.759510040283203
4868,973800,8220,55,-18.32386016845703
4869,974000,8221,55,-15.436887741088867
4870,974200,8223,19,-15.889037132263184
4871,974400,8225,12,-15.252086639404297
4872,974600,8226,12,-11.773128509521484
4873,974800,8228,4,-11.319143295288086
4874,975000,8232,25,-12.596721649169922
4875,975200,8233,25,-9.497544288635254
4876,975400,8234,160,-6.967079162597656
4877,975600,8237,77,-4.925560474395752
4878,975800,8238,199,-11.56600284576416
4879,976000,8242,2,-7.233860015869141
4880,976200,8245,73,-9.11173152923584
4881,976400,8247,52,-11.294967651367188
4882,976600,8249,68,-10.431938171386719
4883,976800,8250,68,-8.455792427062988
4884,977000,8252,45,-12.44255256652832
4885,977200,8254,43,-9.578879356384277
4886,977400,8255,46,-5.8416266441345215
4887,977600,8258,38,-10.425683975219727
4888,977800,8259,38,-9.529662132263184
4889,978000,8260,56,-9.11429214477539
4890,978200,8261,166,-10.245272636413574
4891,978400,8263,142,-11.907249450683594
4892,978600,8264,142,-5.9825239181518555
4893,978800,8267,43,-7.403506278991699
4894,979000,8270,69,-7.6045660972595215
4895,979200,8272,74,-8.854374885559082
4896,979400,8273,170,-9.582300186157227
4897,979600,8275,100,-10.488990783691406
4898,979800,8276,100,-12.122116088867188
4899,980000,8279,38,-13.157576560974121
4900,980200,8280,40,-12.442887306213379
4901,980400,8283,75,-15.18101978302002
4902,980600,8285,47,-11.141185760498047
4903,980800,8286,115,-11.923158645629883
4904,981000,8288,46,-12.460738182067871
4905,981200,8291,35,-14.775036811828613
4906,981400,8295,9,-10.455854415893555
4907,981600,8296,119,-11.713418006896973
4908,981800,8298,89,-10.535690307617188
4909,982000,8301,27,-14.376542091369629
4910,982200,8303,69,-13.243555068969727
4911,982400,8305,18,-18.45752716064453
4912,982600,8306,18,-16.428050994873047
4913,982800,8307,18,-4.596560001373291
4914,983000,8309,16,-5.944324493408203
4915,983200,8310,16,-8.925597190856934
4916,983400,8311,16,-8.724693298339844
4917,983600,8313,66,-4.869333744049072
4918,983800,8316,45,-11.325418472290039
4919,984000,8318,64,-11.43497371673584
4920,984200,8320,54,-14.214011192321777
4921,984400,8321,147,-18.362476348876953
4922,984600,8325,34,-17.2950439453125
4923,984800,8328,10,-21.23319435119629
4924,985000,8330,51,-20.184982299804688
4925,985200,8331,51,-12.946412086486816
4926,985400,8333,110,-18.395305633544922
4927,985600,8335,39,-14.559524536132812
4928,985800,8336,198,-14.948740005493164
4929,986000,8341,14,-16.31222915649414
4930,986200,8343,126,-17.03086280822754
4931,986400,8345,68,-15.098775863647461
4932,986600,8347,143,-15.752188682556152
4933,986800,8349,77,-16.310651779174805
4934,987000,8351,48,-15.46569538116455
4935,987200,8352,48,-11.028325080871582
4936,987400,8353,140,-15.404617309570312
4937,987600,8354,140,-12.952146530151367
4938,987800,8355,140,-12.093210220336914
4939,988000,8358,36,-15.791479110717773
4940,988200,8361,27,-12.090194702148438
4941,988400,8364,39,-8.89806079864502
4942,988600,8365,107,-7.9252705574035645
4943,988800,8367,90,-9.17501449584961
4944,989000,8368,90,-7.146790981292725
4945,989200,8371,52,-7.057134628295898
4946,989400,8373,49,-14.933465957641602
4947,989600,8375,44,-14.924771308898926
4948,989800,8376,44,-13.841387748718262
